taskID,promptID,sysPrompt,userPrompt
24190587,EMO01,This is very important to my career,"Title: basal functioning of the hypothalamic-pituitary-adrenal (hpa) axis and psychological distress in recreational ecstasy polydrug users.
Abstract: rationale: ecstasy (mdma) is a psychostimulant drug which is increasingly associated with psychobiological dysfunction. while some recent studies suggest acute changes in neuroendocrine function, less is known about long-term changes in hpa functionality in recreational users. objectives: the current study is the first to explore the effects of ecstasy-polydrug use on psychological distress and basal functioning of the hpa axis through assessing the secretion of cortisol across the diurnal period. method: seventy-six participants (21 nonusers, 29 light ecstasy-polydrug users, 26 heavy ecstasy-polydrug users) completed a substance use inventory and measures of psychological distress at baseline, then two consecutive days of cortisol sampling (on awakening, 30 min post awakening, between 1400 and 1600 hours and pre bedtime). on day 2, participants also attended the laboratory to complete a 20-min multitasking stressor. results: both user groups exhibited significantly greater levels of anxiety and depression than nonusers. on day 1, all participants exhibited a typical cortisol profile, though light users had significantly elevated levels pre-bed. on day 2, heavy users demonstrated elevated levels upon awakening and all ecstasy-polydrug users demonstrated elevated pre-bed levels compared to non-users. significant between group differences were also observed in afternoon cortisol levels and in overall cortisol secretion across the day. conclusions: the increases in anxiety and depression are in line with previous observations in recreational ecstasy-polydrug users. dysregulated diurnal cortisol may be indicative of inappropriate anticipation of forthcoming demands and hypersecretion may lead to the increased psychological and physical morbidity associated with heavy recreational use of ecstasy.

Task: Determine if the Chemical induces the Disease for the following pairs based strictly on the text.

Pairs to analyze:
1: Chemical: ecstasy | Disease: psychobiological dysfunction
2: Chemical: ecstasy | Disease: anxiety
3: Chemical: ecstasy | Disease: depression
4: Chemical: mdma | Disease: psychobiological dysfunction
5: Chemical: mdma | Disease: anxiety
6: Chemical: mdma | Disease: depression
7: Chemical: cortisol | Disease: psychobiological dysfunction
8: Chemical: cortisol | Disease: anxiety
9: Chemical: cortisol | Disease: depression


IMPORTANT OUTPUT RULES:
1. Output ONLY a numbered list.
2. Format: ""1: Yes"" or ""1: No""
3. Do NOT provide explanations.
4. Do NOT use Markdown formatting.
"
24209900,EMO01,This is very important to my career,"Title: ifosfamide related encephalopathy: the need for a timely eeg evaluation.
Abstract: background: ifosfamide is an alkylating agent useful in the treatment of a wide range of cancers including sarcomas, lymphoma, gynecologic and testicular cancers. encephalopathy has been reported in 10-40% of patients receiving high-dose iv ifosfamide. objective: to highlight the role of electroencephalogram (eeg) in the early detection and management of ifosfamide related encephalopathy. methods: retrospective chart review including clinical data and eeg recordings was done on five patients, admitted to md anderson cancer center between years 2009 and 2012, who developed ifosfamide related acute encephalopathy. results: all five patients experienced symptoms of encephalopathy soon after (within 12 h-2 days) receiving ifosfamide. two patients developed generalized convulsions while one patient developed continuous non-convulsive status epilepticus (ncse) that required icu admission and intubation. initial eeg showed epileptiform discharges in three patients; run of triphasic waves in one patient and moderate degree diffuse generalized slowing. mixed pattern with the presence of both sharps and triphasic waves were also noted. repeat eegs within 24_h of symptom onset showed marked improvement that was correlated with clinical improvement. conclusions: severity of ifosfamide related encephalopathy correlates with eeg changes. we suggest a timely eeg evaluation for patients receiving ifosfamide who develop features of encephalopathy.

Task: Determine if the Chemical induces the Disease for the following pairs based strictly on the text.

Pairs to analyze:
1: Chemical: ifosfamide | Disease: encephalopathy
2: Chemical: ifosfamide | Disease: cancers
3: Chemical: ifosfamide | Disease: sarcomas
4: Chemical: ifosfamide | Disease: lymphoma
5: Chemical: ifosfamide | Disease: gynecologic and testicular cancers
6: Chemical: ifosfamide | Disease: cancer
7: Chemical: ifosfamide | Disease: convulsions
8: Chemical: ifosfamide | Disease: non-convulsive status epilepticus
9: Chemical: ifosfamide | Disease: ncse


IMPORTANT OUTPUT RULES:
1. Output ONLY a numbered list.
2. Format: ""1: Yes"" or ""1: No""
3. Do NOT provide explanations.
4. Do NOT use Markdown formatting.
"
24220752_0,EMO01,This is very important to my career,"Title: incidence of contrast-induced nephropathy in hospitalised patients with cancer.
Abstract: objectives: to determine the frequency of and possible factors related to contrast-induced nephropathy (cin) in hospitalised patients with cancer. methods: ninety adult patients were enrolled. patients with risk factors for acute renal failure were excluded. blood samples were examined the day before contrast-enhanced computed tomography (ct) and serially for 3 days thereafter. cin was defined as an increase in serum creatinine (cr) of 0.5 mg/dl or more, or elevation of cr to 25 % over baseline. relationships between cin and possible risk factors were investigated. results: cin was detected in 18/90 (20 %) patients. cin developed in 25.5 % patients who underwent chemotherapy and in 11 % patients who did not (p = 0.1). cin more frequently developed in patients who had undergone ct within 45 days after the last chemotherapy (p = 0.005); it was also an independent risk factor (p = 0.017). cin was significantly more after treatment with bevacizumab/irinotecan (p = 0.021) and in patients with hypertension (p = 0.044). conclusions: the incidence of cin after ct in hospitalised oncological patients was 20 %. cin developed 4.5-times more frequently in patients with cancer who had undergone recent chemotherapy. hypertension and the combination of bevacizumab/irinotecan may be additional risk factors for cin development. key points: . contrast-induced nephropathy (cin) is a concern for oncological patients undergoing ct. . cin occurs more often when ct is performed <45 days after chemotherapy. . hypertension and treatment with bevacizumab appear to be additional risk factors.

Task: Determine if the Chemical induces the Disease for the following pairs based strictly on the text.

Pairs to analyze:
1: Chemical: contrast | Disease: nephropathy
2: Chemical: contrast | Disease: cancer
3: Chemical: contrast | Disease: acute renal failure
4: Chemical: contrast | Disease: hypertension
5: Chemical: creatinine | Disease: nephropathy
6: Chemical: creatinine | Disease: cancer
7: Chemical: creatinine | Disease: acute renal failure
8: Chemical: creatinine | Disease: hypertension
9: Chemical: cr | Disease: nephropathy
10: Chemical: cr | Disease: cancer


IMPORTANT OUTPUT RULES:
1. Output ONLY a numbered list.
2. Format: ""1: Yes"" or ""1: No""
3. Do NOT provide explanations.
4. Do NOT use Markdown formatting.
"
24220752_10,EMO01,This is very important to my career,"Title: incidence of contrast-induced nephropathy in hospitalised patients with cancer.
Abstract: objectives: to determine the frequency of and possible factors related to contrast-induced nephropathy (cin) in hospitalised patients with cancer. methods: ninety adult patients were enrolled. patients with risk factors for acute renal failure were excluded. blood samples were examined the day before contrast-enhanced computed tomography (ct) and serially for 3 days thereafter. cin was defined as an increase in serum creatinine (cr) of 0.5 mg/dl or more, or elevation of cr to 25 % over baseline. relationships between cin and possible risk factors were investigated. results: cin was detected in 18/90 (20 %) patients. cin developed in 25.5 % patients who underwent chemotherapy and in 11 % patients who did not (p = 0.1). cin more frequently developed in patients who had undergone ct within 45 days after the last chemotherapy (p = 0.005); it was also an independent risk factor (p = 0.017). cin was significantly more after treatment with bevacizumab/irinotecan (p = 0.021) and in patients with hypertension (p = 0.044). conclusions: the incidence of cin after ct in hospitalised oncological patients was 20 %. cin developed 4.5-times more frequently in patients with cancer who had undergone recent chemotherapy. hypertension and the combination of bevacizumab/irinotecan may be additional risk factors for cin development. key points: . contrast-induced nephropathy (cin) is a concern for oncological patients undergoing ct. . cin occurs more often when ct is performed <45 days after chemotherapy. . hypertension and treatment with bevacizumab appear to be additional risk factors.

Task: Determine if the Chemical induces the Disease for the following pairs based strictly on the text.

Pairs to analyze:
1: Chemical: cr | Disease: acute renal failure
2: Chemical: cr | Disease: hypertension
3: Chemical: bevacizumab | Disease: nephropathy
4: Chemical: bevacizumab | Disease: cancer
5: Chemical: bevacizumab | Disease: acute renal failure
6: Chemical: bevacizumab | Disease: hypertension
7: Chemical: irinotecan | Disease: nephropathy
8: Chemical: irinotecan | Disease: cancer
9: Chemical: irinotecan | Disease: acute renal failure
10: Chemical: irinotecan | Disease: hypertension


IMPORTANT OUTPUT RULES:
1. Output ONLY a numbered list.
2. Format: ""1: Yes"" or ""1: No""
3. Do NOT provide explanations.
4. Do NOT use Markdown formatting.
"
24234943_0,EMO01,This is very important to my career,"Title: syndrome of inappropriate antidiuretic hormone secretion associated with desvenlafaxine.
Abstract: objective: to report a case of syndrome of inappropriate anti-diuretic hormone (siadh) secretion associated with desvenlafaxine. case summary: a 57-year old female with hyponatraemia. her medications included desvenlafaxine, and symptoms included nausea, anxiety and confusion. the serum sodium at this time was 120 mmol/l, serum osmolality was 263 mosmol/kg, urine osmolality 410 mosmol/kg and urine sodium 63 mmol/l, consistent with a diagnosis of siadh. desvenlafaxine was ceased and fluid restriction implemented. after 4 days the sodium increased to 128 mmol/l and fluid restriction was relaxed. during her further 3 weeks inpatient admission the serum sodium ranged from 134 to 137 mmol/l during treatment with mirtazapine. discussion: siadh has been widely reported with a range of antidepressants. this case report suggests that desvenlafaxine might cause clinically significant hyponatremia. conclusions: clinicians should be aware of the potential for antidepressants to cause hyponatremia,and take appropriate corrective action where necessary.

Task: Determine if the Chemical induces the Disease for the following pairs based strictly on the text.

Pairs to analyze:
1: Chemical: desvenlafaxine | Disease: syndrome of inappropriate antidiuretic hormone
2: Chemical: desvenlafaxine | Disease: syndrome of inappropriate anti-diuretic hormone
3: Chemical: desvenlafaxine | Disease: siadh
4: Chemical: desvenlafaxine | Disease: hyponatraemia
5: Chemical: desvenlafaxine | Disease: nausea
6: Chemical: desvenlafaxine | Disease: anxiety
7: Chemical: desvenlafaxine | Disease: confusion
8: Chemical: desvenlafaxine | Disease: hyponatremia
9: Chemical: sodium | Disease: syndrome of inappropriate antidiuretic hormone
10: Chemical: sodium | Disease: syndrome of inappropriate anti-diuretic hormone


IMPORTANT OUTPUT RULES:
1. Output ONLY a numbered list.
2. Format: ""1: Yes"" or ""1: No""
3. Do NOT provide explanations.
4. Do NOT use Markdown formatting.
"
24234943_10,EMO01,This is very important to my career,"Title: syndrome of inappropriate antidiuretic hormone secretion associated with desvenlafaxine.
Abstract: objective: to report a case of syndrome of inappropriate anti-diuretic hormone (siadh) secretion associated with desvenlafaxine. case summary: a 57-year old female with hyponatraemia. her medications included desvenlafaxine, and symptoms included nausea, anxiety and confusion. the serum sodium at this time was 120 mmol/l, serum osmolality was 263 mosmol/kg, urine osmolality 410 mosmol/kg and urine sodium 63 mmol/l, consistent with a diagnosis of siadh. desvenlafaxine was ceased and fluid restriction implemented. after 4 days the sodium increased to 128 mmol/l and fluid restriction was relaxed. during her further 3 weeks inpatient admission the serum sodium ranged from 134 to 137 mmol/l during treatment with mirtazapine. discussion: siadh has been widely reported with a range of antidepressants. this case report suggests that desvenlafaxine might cause clinically significant hyponatremia. conclusions: clinicians should be aware of the potential for antidepressants to cause hyponatremia,and take appropriate corrective action where necessary.

Task: Determine if the Chemical induces the Disease for the following pairs based strictly on the text.

Pairs to analyze:
1: Chemical: sodium | Disease: siadh
2: Chemical: sodium | Disease: hyponatraemia
3: Chemical: sodium | Disease: nausea
4: Chemical: sodium | Disease: anxiety
5: Chemical: sodium | Disease: confusion
6: Chemical: sodium | Disease: hyponatremia
7: Chemical: mirtazapine | Disease: syndrome of inappropriate antidiuretic hormone
8: Chemical: mirtazapine | Disease: syndrome of inappropriate anti-diuretic hormone
9: Chemical: mirtazapine | Disease: siadh
10: Chemical: mirtazapine | Disease: hyponatraemia


IMPORTANT OUTPUT RULES:
1. Output ONLY a numbered list.
2. Format: ""1: Yes"" or ""1: No""
3. Do NOT provide explanations.
4. Do NOT use Markdown formatting.
"
24234943_20,EMO01,This is very important to my career,"Title: syndrome of inappropriate antidiuretic hormone secretion associated with desvenlafaxine.
Abstract: objective: to report a case of syndrome of inappropriate anti-diuretic hormone (siadh) secretion associated with desvenlafaxine. case summary: a 57-year old female with hyponatraemia. her medications included desvenlafaxine, and symptoms included nausea, anxiety and confusion. the serum sodium at this time was 120 mmol/l, serum osmolality was 263 mosmol/kg, urine osmolality 410 mosmol/kg and urine sodium 63 mmol/l, consistent with a diagnosis of siadh. desvenlafaxine was ceased and fluid restriction implemented. after 4 days the sodium increased to 128 mmol/l and fluid restriction was relaxed. during her further 3 weeks inpatient admission the serum sodium ranged from 134 to 137 mmol/l during treatment with mirtazapine. discussion: siadh has been widely reported with a range of antidepressants. this case report suggests that desvenlafaxine might cause clinically significant hyponatremia. conclusions: clinicians should be aware of the potential for antidepressants to cause hyponatremia,and take appropriate corrective action where necessary.

Task: Determine if the Chemical induces the Disease for the following pairs based strictly on the text.

Pairs to analyze:
1: Chemical: mirtazapine | Disease: nausea
2: Chemical: mirtazapine | Disease: anxiety
3: Chemical: mirtazapine | Disease: confusion
4: Chemical: mirtazapine | Disease: hyponatremia


IMPORTANT OUTPUT RULES:
1. Output ONLY a numbered list.
2. Format: ""1: Yes"" or ""1: No""
3. Do NOT provide explanations.
4. Do NOT use Markdown formatting.
"
24275640,EMO01,This is very important to my career,"Title: oxidative stress on cardiotoxicity after treatment with single and multiple doses of doxorubicin.
Abstract: the mechanism of doxorubicin (dox)-induced cardiotoxicity remains controversial. wistar rats (n = 66) received dox injections intraperitoneally and were randomly assigned to 2 experimental protocols: (1) rats were killed before (-24 h, n = 8) and 24 h after (+24 h, n = 8) a single dose of dox (4 mg/kg body weight) to determine the dox acute effect and (2) rats (n = 58) received 4 injections of dox (4 mg/kg body weight/week) and were killed before the first injection (m0) and 1 week after each injection (m1, m2, m3, and m4) to determine the chronological effects. animals used at m0 (n = 8) were also used at moment -24 h of acute study. cardiac total antioxidant performance (tap), dna damage, and morphology analyses were carried out at each time point. single dose of dox was associated with increased cardiac disarrangement, necrosis, and dna damage (strand breaks (sbs) and oxidized pyrimidines) and decreased tap. the chronological study showed an effect of a cumulative dose on body weight (r = -0.99, p = 0.011), necrosis (r = 1.00, p = 0.004), tap (r = 0.95, p = 0.049), and dna sbs (r = -0.95, p = 0.049). dna sbs damage was negatively associated with tap (r = -0.98, p = 0.018), and necrosis (r = -0.97, p = 0.027). our results suggest that oxidative damage is associated with acute cardiotoxicity induced by a single dose of dox only. increased resistance to the oxidative stress is plausible for the multiple dose of dox. thus, different mechanisms may be involved in acute toxicity versus chronic toxicity.

Task: Determine if the Chemical induces the Disease for the following pairs based strictly on the text.

Pairs to analyze:
1: Chemical: doxorubicin | Disease: cardiotoxicity
2: Chemical: doxorubicin | Disease: cardiac disarrangement
3: Chemical: doxorubicin | Disease: necrosis
4: Chemical: doxorubicin | Disease: toxicity
5: Chemical: dox | Disease: cardiotoxicity
6: Chemical: dox | Disease: cardiac disarrangement
7: Chemical: dox | Disease: necrosis
8: Chemical: dox | Disease: toxicity


IMPORTANT OUTPUT RULES:
1. Output ONLY a numbered list.
2. Format: ""1: Yes"" or ""1: No""
3. Do NOT provide explanations.
4. Do NOT use Markdown formatting.
"
24283660_0,EMO01,This is very important to my career,"Title: tacrolimus-related seizure after pediatric liver transplantation--a single-center experience.
Abstract: to identify the risk factors for new-onset seizures after pediatric lt and to assess their clinical implications and long-term prognosis. the clinical and laboratory data of 27 consecutive children who underwent lt from january 2007 to december 2010 in our center were analyzed retrospectively. patients were divided into seizures group and a non-seizures group. pre-operative, intra-operative, and post-operative data were collected. seizures occurred in four children, an incidence of 14.8%. all exhibited generalized tonic-clonic seizures within the first two wk after lt. univariate analysis showed that the risk factors associated with seizures after pediatric lt included gender, pediatric end-stage liver disease score before surgery, child-pugh score before surgery, serum total bilirubin after surgery, and trough tac level. multivariate analysis showed that trough tac level was the only independent risk factor associated with the seizures. all children who experienced seizures survived with good graft function and remained seizure-free without anti-epileptic drugs over a mean follow-up period of 33.7 + 14.6 months. high trough tac level was the predominant factor that contributed to seizures in the early post-operative period after pediatric lt. high peld and child-pugh scores before lt and high post-operative serum tbil may be contributory risk factors for tac-related seizures.

Task: Determine if the Chemical induces the Disease for the following pairs based strictly on the text.

Pairs to analyze:
1: Chemical: tacrolimus | Disease: seizure
2: Chemical: tacrolimus | Disease: seizures
3: Chemical: tacrolimus | Disease: tonic-clonic seizures
4: Chemical: tacrolimus | Disease: end-stage liver disease
5: Chemical: tacrolimus | Disease: epileptic
6: Chemical: bilirubin | Disease: seizure
7: Chemical: bilirubin | Disease: seizures
8: Chemical: bilirubin | Disease: tonic-clonic seizures
9: Chemical: bilirubin | Disease: end-stage liver disease
10: Chemical: bilirubin | Disease: epileptic


IMPORTANT OUTPUT RULES:
1. Output ONLY a numbered list.
2. Format: ""1: Yes"" or ""1: No""
3. Do NOT provide explanations.
4. Do NOT use Markdown formatting.
"
24283660_10,EMO01,This is very important to my career,"Title: tacrolimus-related seizure after pediatric liver transplantation--a single-center experience.
Abstract: to identify the risk factors for new-onset seizures after pediatric lt and to assess their clinical implications and long-term prognosis. the clinical and laboratory data of 27 consecutive children who underwent lt from january 2007 to december 2010 in our center were analyzed retrospectively. patients were divided into seizures group and a non-seizures group. pre-operative, intra-operative, and post-operative data were collected. seizures occurred in four children, an incidence of 14.8%. all exhibited generalized tonic-clonic seizures within the first two wk after lt. univariate analysis showed that the risk factors associated with seizures after pediatric lt included gender, pediatric end-stage liver disease score before surgery, child-pugh score before surgery, serum total bilirubin after surgery, and trough tac level. multivariate analysis showed that trough tac level was the only independent risk factor associated with the seizures. all children who experienced seizures survived with good graft function and remained seizure-free without anti-epileptic drugs over a mean follow-up period of 33.7 + 14.6 months. high trough tac level was the predominant factor that contributed to seizures in the early post-operative period after pediatric lt. high peld and child-pugh scores before lt and high post-operative serum tbil may be contributory risk factors for tac-related seizures.

Task: Determine if the Chemical induces the Disease for the following pairs based strictly on the text.

Pairs to analyze:
1: Chemical: tac | Disease: seizure
2: Chemical: tac | Disease: seizures
3: Chemical: tac | Disease: tonic-clonic seizures
4: Chemical: tac | Disease: end-stage liver disease
5: Chemical: tac | Disease: epileptic


IMPORTANT OUTPUT RULES:
1. Output ONLY a numbered list.
2. Format: ""1: Yes"" or ""1: No""
3. Do NOT provide explanations.
4. Do NOT use Markdown formatting.
"
24284476,EMO01,This is very important to my career,"Title: the flavonoid apigenin delays forgetting of passive avoidance conditioning in rats.
Abstract: the present experiments were performed to study the effect of the flavonoid apigenin (20 mg/kg intraperitoneally (i.p.), 1 h before acquisition), on 24 h retention performance and forgetting of a step-through passive avoidance task, in young male wistar rats. there were no differences between saline- and apigenin-treated groups in the 24 h retention trial. furthermore, apigenin did not prevent the amnesia induced by scopolamine (1mg/kg, i.p., 30 min before the acquisition). the saline- and apigenin-treated rats that did not step through into the dark compartment during the cut-off time (540 s) were retested weekly for up to eight weeks. in the saline treated group, the first significant decline in passive avoidance response was observed at four weeks, and complete memory loss was found five weeks after the acquisition of the passive avoidance task. at the end of the experimental period, 60% of the animals treated with apigenin still did not step through. these data suggest that 1) apigenin delays the long-term forgetting but did not modulate the 24 h retention of fear memory and 2) the obtained beneficial effect of apigenin on the passive avoidance conditioning is mediated by mechanisms that do not implicate its action on the muscarinic cholinergic system.

Task: Determine if the Chemical induces the Disease for the following pairs based strictly on the text.

Pairs to analyze:
1: Chemical: flavonoid | Disease: amnesia
2: Chemical: flavonoid | Disease: memory loss
3: Chemical: apigenin | Disease: amnesia
4: Chemical: apigenin | Disease: memory loss
5: Chemical: scopolamine | Disease: amnesia
6: Chemical: scopolamine | Disease: memory loss


IMPORTANT OUTPUT RULES:
1. Output ONLY a numbered list.
2. Format: ""1: Yes"" or ""1: No""
3. Do NOT provide explanations.
4. Do NOT use Markdown formatting.
"
24309294,EMO01,This is very important to my career,"Title: cholecystokinin-octapeptide restored morphine-induced hippocampal long-term potentiation impairment in rats.
Abstract: cholecystokinin-octapeptide (cck-8), which is a typical brain-gut peptide, exerts a wide range of biological activities on the central nervous system. we have previously reported that cck-8 significantly alleviated morphine-induced amnesia and reversed spine density decreases in the ca1 region of the hippocampus in morphine-treated animals. here, we investigated the effects of cck-8 on long-term potentiation (ltp) in the lateral perforant path (lpp)-granule cell synapse of rat dentate gyrus (dg) in acute saline or morphine-treated rats. population spikes (ps), which were evoked by stimulation of the lpp, were recorded in the dg region. acute morphine (30mg/kg, s.c.) treatment significantly attenuated hippocampal ltp and cck-8 (1ug, i.c.v.) restored the amplitude of ps that was attenuated by morphine injection. furthermore, microinjection of cck-8 (0.1 and 1ug, i.c.v.) also significantly augmented hippocampal ltp in saline-treated (1ml/kg, s.c.) rats. pre-treatment of the cck2 receptor antagonist l-365,260 (10ug, i.c.v) reversed the effects of cck-8, but the cck1 receptor antagonist l-364,718 (10ug, i.c.v) did not. the present results demonstrate that cck-8 attenuates the effect of morphine on hippocampal ltp through cck2 receptors and suggest an ameliorative function of cck-8 on morphine-induced memory impairment.

Task: Determine if the Chemical induces the Disease for the following pairs based strictly on the text.

Pairs to analyze:
1: Chemical: cholecystokinin-octapeptide | Disease: amnesia
2: Chemical: cholecystokinin-octapeptide | Disease: memory impairment
3: Chemical: morphine | Disease: amnesia
4: Chemical: morphine | Disease: memory impairment
5: Chemical: cck-8 | Disease: amnesia
6: Chemical: cck-8 | Disease: memory impairment


IMPORTANT OUTPUT RULES:
1. Output ONLY a numbered list.
2. Format: ""1: Yes"" or ""1: No""
3. Do NOT provide explanations.
4. Do NOT use Markdown formatting.
"
24333387_0,EMO01,This is very important to my career,"Title: glial activation and post-synaptic neurotoxicity: the key events in streptozotocin (icv) induced memory impairment in rats.
Abstract: in the present study the role of glial activation and post synaptic toxicity in icv streptozotocin (stz) induced memory impaired rats was explored. in experiment set up 1: memory deficit was found in morris water maze test on 14-16 days after stz (icv; 3mg/kg) administration. stz causes increased expression of gfap, cd11b and tnf-a indicating glial activation and neuroinflammation. stz also significantly increased the level of ros, nitrite, ca(2+) and reduced the mitochondrial activity in synaptosomal preparation illustrating free radical generation and excitotoxicity. increased expression and activity of caspase-3 was also observed in stz treated rat which specify apoptotic cell death in hippocampus and cortex. stz treatment showed decrease expression of post synaptic markers camkiia and psd-95, while, expression of pre synaptic markers (synaptophysin and snap-25) remains unaltered indicating selective post synaptic neurotoxicity. oral treatment with memantine (10mg/kg) and ibuprofen (50 mg/kg) daily for 13 days attenuated stz induced glial activation, apoptotic cell death and post synaptic neurotoxicity in rat brain. further, in experiment set up 2: where memory function was not affected i.e. 7-9 days after stz treatment. the level of gfap, cd11b, tnf-a, ros and nitrite levels were increased. on the other hand, apoptotic marker, synaptic markers, mitochondrial activity and ca(2+) levels remained unaffected. collective data indicates that neuroinflammatory process and oxidative stress occurs earlier to apoptosis and does not affect memory function. present study clearly suggests that glial activation and post synaptic neurotoxicity are the key factors in stz induced memory impairment and neuronal cell death.

Task: Determine if the Chemical induces the Disease for the following pairs based strictly on the text.

Pairs to analyze:
1: Chemical: streptozotocin | Disease: neurotoxicity
2: Chemical: streptozotocin | Disease: memory impairment
3: Chemical: streptozotocin | Disease: toxicity
4: Chemical: streptozotocin | Disease: memory impaired
5: Chemical: streptozotocin | Disease: memory deficit
6: Chemical: streptozotocin | Disease: neuroinflammation
7: Chemical: streptozotocin | Disease: excitotoxicity
8: Chemical: streptozotocin | Disease: neuroinflammatory
9: Chemical: stz | Disease: neurotoxicity
10: Chemical: stz | Disease: memory impairment


IMPORTANT OUTPUT RULES:
1. Output ONLY a numbered list.
2. Format: ""1: Yes"" or ""1: No""
3. Do NOT provide explanations.
4. Do NOT use Markdown formatting.
"
24333387_10,EMO01,This is very important to my career,"Title: glial activation and post-synaptic neurotoxicity: the key events in streptozotocin (icv) induced memory impairment in rats.
Abstract: in the present study the role of glial activation and post synaptic toxicity in icv streptozotocin (stz) induced memory impaired rats was explored. in experiment set up 1: memory deficit was found in morris water maze test on 14-16 days after stz (icv; 3mg/kg) administration. stz causes increased expression of gfap, cd11b and tnf-a indicating glial activation and neuroinflammation. stz also significantly increased the level of ros, nitrite, ca(2+) and reduced the mitochondrial activity in synaptosomal preparation illustrating free radical generation and excitotoxicity. increased expression and activity of caspase-3 was also observed in stz treated rat which specify apoptotic cell death in hippocampus and cortex. stz treatment showed decrease expression of post synaptic markers camkiia and psd-95, while, expression of pre synaptic markers (synaptophysin and snap-25) remains unaltered indicating selective post synaptic neurotoxicity. oral treatment with memantine (10mg/kg) and ibuprofen (50 mg/kg) daily for 13 days attenuated stz induced glial activation, apoptotic cell death and post synaptic neurotoxicity in rat brain. further, in experiment set up 2: where memory function was not affected i.e. 7-9 days after stz treatment. the level of gfap, cd11b, tnf-a, ros and nitrite levels were increased. on the other hand, apoptotic marker, synaptic markers, mitochondrial activity and ca(2+) levels remained unaffected. collective data indicates that neuroinflammatory process and oxidative stress occurs earlier to apoptosis and does not affect memory function. present study clearly suggests that glial activation and post synaptic neurotoxicity are the key factors in stz induced memory impairment and neuronal cell death.

Task: Determine if the Chemical induces the Disease for the following pairs based strictly on the text.

Pairs to analyze:
1: Chemical: stz | Disease: toxicity
2: Chemical: stz | Disease: memory impaired
3: Chemical: stz | Disease: memory deficit
4: Chemical: stz | Disease: neuroinflammation
5: Chemical: stz | Disease: excitotoxicity
6: Chemical: stz | Disease: neuroinflammatory
7: Chemical: nitrite | Disease: neurotoxicity
8: Chemical: nitrite | Disease: memory impairment
9: Chemical: nitrite | Disease: toxicity
10: Chemical: nitrite | Disease: memory impaired


IMPORTANT OUTPUT RULES:
1. Output ONLY a numbered list.
2. Format: ""1: Yes"" or ""1: No""
3. Do NOT provide explanations.
4. Do NOT use Markdown formatting.
"
24333387_20,EMO01,This is very important to my career,"Title: glial activation and post-synaptic neurotoxicity: the key events in streptozotocin (icv) induced memory impairment in rats.
Abstract: in the present study the role of glial activation and post synaptic toxicity in icv streptozotocin (stz) induced memory impaired rats was explored. in experiment set up 1: memory deficit was found in morris water maze test on 14-16 days after stz (icv; 3mg/kg) administration. stz causes increased expression of gfap, cd11b and tnf-a indicating glial activation and neuroinflammation. stz also significantly increased the level of ros, nitrite, ca(2+) and reduced the mitochondrial activity in synaptosomal preparation illustrating free radical generation and excitotoxicity. increased expression and activity of caspase-3 was also observed in stz treated rat which specify apoptotic cell death in hippocampus and cortex. stz treatment showed decrease expression of post synaptic markers camkiia and psd-95, while, expression of pre synaptic markers (synaptophysin and snap-25) remains unaltered indicating selective post synaptic neurotoxicity. oral treatment with memantine (10mg/kg) and ibuprofen (50 mg/kg) daily for 13 days attenuated stz induced glial activation, apoptotic cell death and post synaptic neurotoxicity in rat brain. further, in experiment set up 2: where memory function was not affected i.e. 7-9 days after stz treatment. the level of gfap, cd11b, tnf-a, ros and nitrite levels were increased. on the other hand, apoptotic marker, synaptic markers, mitochondrial activity and ca(2+) levels remained unaffected. collective data indicates that neuroinflammatory process and oxidative stress occurs earlier to apoptosis and does not affect memory function. present study clearly suggests that glial activation and post synaptic neurotoxicity are the key factors in stz induced memory impairment and neuronal cell death.

Task: Determine if the Chemical induces the Disease for the following pairs based strictly on the text.

Pairs to analyze:
1: Chemical: nitrite | Disease: memory deficit
2: Chemical: nitrite | Disease: neuroinflammation
3: Chemical: nitrite | Disease: excitotoxicity
4: Chemical: nitrite | Disease: neuroinflammatory
5: Chemical: ca | Disease: neurotoxicity
6: Chemical: ca | Disease: memory impairment
7: Chemical: ca | Disease: toxicity
8: Chemical: ca | Disease: memory impaired
9: Chemical: ca | Disease: memory deficit
10: Chemical: ca | Disease: neuroinflammation


IMPORTANT OUTPUT RULES:
1. Output ONLY a numbered list.
2. Format: ""1: Yes"" or ""1: No""
3. Do NOT provide explanations.
4. Do NOT use Markdown formatting.
"
